mean_age_SH20-M1H,LnFe_Mn,mean_age_SH20-M1H,LnMn_Ti,mean_age_SH20-M1H,LnBr_Ti,mean_age_SH20-M1H,Mo_inc/coh,mean_age_SH20-M1H,Ln_Ca/Ti
5746.2,1.768363678,5746.2,3.642024037,5746.2,0.751283207,5746.2,1.34796998,5746.2,0.989593551
5753.9,1.484050669,5753.9,4.086040458,5753.9,0.638231423,5753.9,1.385620037,5753.9,0.999733408
5761.7,2.762508368,5761.7,2.384610945,5761.7,-0.021739987,5761.7,1.362655874,5761.7,0.753139091
5769.4,2.979500848,5769.4,2.474815747,5769.4,0.19131712,5769.4,1.326173013,5769.4,0.83343282
5777.2,3.134633836,5777.2,2.456735773,5777.2,-0.045909701,5777.2,1.323572034,5777.2,1.077013177
5785,3.101952246,5785,1.924465439,5785,-0.388286772,5785,1.309469779,5785,0.543934782
5792.7,3.148495777,5792.7,1.805328198,5792.7,0.487607334,5792.7,1.359189956,5792.7,0.654145023
5800.5,3.178873167,5800.5,2.424474911,5800.5,1.579360457,5800.5,1.359491703,5800.5,1.134979933
5808.3,3.334509544,5808.3,2.605771352,5808.3,1.890850372,5808.3,1.387535578,5808.3,0.583146285
5816,3.19231239,5816,2.001196955,5816,0.041031397,5816,1.363244086,5816,0.724077481
5823.8,3.150283033,5823.8,1.805864075,5823.8,0.526609491,5823.8,1.428184664,5823.8,0.729413359
5831.6,3.170260076,5831.6,1.860469215,5831.6,0.355400247,5831.6,1.414889422,5831.6,0.8812904
5839.3,3.285489983,5839.3,1.652923024,5839.3,0.472604411,5839.3,1.384908585,5839.3,0.717162057
5846.8,3.394716862,5846.8,1.69591151,5846.8,0.586890206,5846.8,1.39279228,5846.8,0.890145452
5854.3,3.370320647,5854.3,1.656061229,5854.3,0.566088302,5854.3,1.366296629,5854.3,0.658461623
5861.8,3.289294909,5861.8,1.521839853,5861.8,0.037979248,5861.8,1.406930434,5861.8,0.602021781
5869.3,3.376475699,5869.3,1.509908317,5869.3,0.4802889,5869.3,1.422443879,5869.3,0.820077889
5876.8,3.162472154,5876.8,1.577288186,5876.8,0.472824506,5876.8,1.41007316,5876.8,0.557191544
5884.3,3.332157017,5884.3,1.541331959,5884.3,0.591918902,5884.3,1.403176284,5884.3,0.76503441
5891.8,3.372892436,5891.8,1.343246108,5891.8,-0.051884835,5891.8,1.412032817,5891.8,0.715370317
5899.3,3.368905877,5899.3,2.475604257,5899.3,2.146580845,5899.3,1.371009988,5899.3,1.563975538
5906.7,3.352205177,5906.7,1.441163571,5906.7,0.389071298,5906.7,1.415995815,5906.7,0.552622752
5914.2,3.384040013,5914.2,1.33789782,5914.2,0.677273831,5914.2,1.44981121,5914.2,0.754234873
5921.7,3.483478797,5921.7,1.276499248,5921.7,0.482098334,5921.7,1.408406979,5921.7,0.790065078
5929.2,3.714995301,5929.2,1.364632864,5929.2,1.256836294,5929.2,1.363652572,5929.2,0.649344558
5936.7,3.654070049,5936.7,1.525354795,5936.7,1.261937345,5936.7,1.434516232,5936.7,1.16617044
5944.2,3.629456034,5944.2,1.714616593,5944.2,0.81294838,5944.2,1.45855768,5944.2,1.107662124
5959.2,3.522202514,5959.2,1.958436409,5959.2,1.027516367,5959.2,1.426197249,5959.2,1.118030375
5966.7,3.314050057,5966.7,1.863426139,5966.7,0.64058485,5966.7,1.426925076,5966.7,0.801515217
5974.1,3.437482786,5974.1,1.573892975,5974.1,0.31121257,5974.1,1.39450184,5974.1,0.805625164
5981.6,3.419617819,5981.6,1.778772274,5981.6,0.390296887,5981.6,1.431826757,5981.6,0.803013658
5989.1,3.480010385,5989.1,1.546379776,5989.1,0.177681177,5989.1,1.450151022,5989.1,0.795377803
5996.6,3.431801411,5996.6,1.435521302,5996.6,0.37755632,5996.6,1.389071047,5996.6,0.876996622
6004.1,3.281136593,6004.1,1.715512459,6004.1,0.716677678,6004.1,1.448867834,6004.1,1.24935581
6011.6,3.315239931,6011.6,1.339934128,6011.6,0.706480711,6011.6,1.388231493,6011.6,0.928298882
6019.1,3.339127792,6019.1,1.300724945,6019.1,0.303430429,6019.1,1.396569262,6019.1,0.833599016
6026.6,3.402676771,6026.6,1.363671973,6026.6,-0.284179442,6026.6,1.419115381,6026.6,0.776423521
6034.1,3.511447883,6034.1,1.275068726,6034.1,0.607729429,6034.1,1.456165119,6034.1,1.180901683
6041.6,3.503375756,6041.6,1.312682544,6041.6,0.612566694,6041.6,1.396528491,6041.6,0.872776946
6049,3.308588229,6049,1.291515955,6049,0.152629767,6049,1.40744535,6049,0.779715197
6056.5,3.340569826,6056.5,1.659990192,6056.5,0.407931201,6056.5,1.408659987,6056.5,0.935366879
6064,3.441837266,6064,1.600374406,6064,0.564971987,6064,1.404791206,6064,1.140336132
6071.5,3.431743898,6071.5,1.408241109,6071.5,0.557076641,6071.5,1.368580001,6071.5,1.150497124
6079,3.554274645,6079,1.084873113,6079,-0.675755438,6079,1.306125313,6079,0.991734486
6086.5,3.644770723,6086.5,0.730484851,6086.5,-1.276595444,6086.5,1.21372617,6086.5,0.859643696
6094,3.661445919,6094,1.119037194,6094,-0.510825624,6094,1.208883744,6094,0.931413893
6101.5,3.596483789,6101.5,1.155622543,6101.5,-0.42159449,6101.5,1.191407474,6101.5,0.970778917
6109,3.517708402,6109,1.2235174,6109,-0.360441427,6109,1.245296044,6109,1.082399701
6116.4,3.5180049,6116.4,1.453324523,6116.4,-0.235828711,6116.4,1.228261552,6116.4,0.711878217
6123.9,3.464522988,6123.9,1.893763844,6123.9,0.107420249,6123.9,1.296966828,6123.9,1.267383112
6131.4,3.492797225,6131.4,2.409464455,6131.4,0.324977857,6131.4,1.228791929,6131.4,1.487044264
6138.9,3.460640583,6138.9,1.766233176,6138.9,-0.211022191,6138.9,1.23953298,6138.9,1.060496656
6146.4,3.330517552,6146.4,1.676651424,6146.4,-0.869770716,6146.4,1.273876407,6146.4,1.010734736
6153.9,3.372115808,6153.9,2.01406934,6153.9,-0.296050322,6153.9,1.293031054,6153.9,1.16315081
6161.4,3.298196137,6161.4,1.791759469,6161.4,0.286405748,6161.4,1.301802159,6161.4,0.906034232
6168.9,3.162626315,6168.9,1.958685341,6168.9,0.371563556,6168.9,1.356014137,6168.9,0.953586517
6176.4,3.019895961,6176.4,1.964372212,6176.4,0.435602203,6176.4,1.349077748,6176.4,0.760850977
6183.8,2.952879744,6183.8,2.177818268,6183.8,0.347988679,6183.8,1.369681484,6183.8,0.996250276
6191.3,2.966107335,6191.3,2.201796014,6191.3,0.491043615,6191.3,1.369727527,6191.3,1.00878533
6198.8,2.775992582,6198.8,2.412516153,6198.8,0.293253118,6198.8,1.351620639,6198.8,1.000878317
6206.3,2.88274655,6206.3,2.537228531,6206.3,0.263290619,6206.3,1.33801305,6206.3,1.084456339
6213.8,2.760115916,6213.8,2.257064578,6213.8,-0.733969175,6213.8,1.315944293,6213.8,0.830732844
6220.9,2.593743576,6220.9,2.261254839,6220.9,0.318897092,6220.9,1.336873303,6220.9,0.80821651
6228,2.549551347,6228,2.450482496,6228,0.485041507,6228,1.361642332,6228,1.063665259
6235.1,2.495601939,6235.1,2.226572056,6235.1,0.311871667,6235.1,1.357342565,6235.1,0.786581187
6242.2,2.241627395,6242.2,2.498887607,6242.2,0.120316607,6242.2,1.363202822,6242.2,0.937077743
6249.3,2.531247138,6249.3,2.17638062,6249.3,0.17384693,6249.3,1.380207712,6249.3,0.852708153
6256.4,2.467729214,6256.4,2.109000344,6256.4,0.116893751,6256.4,1.332919901,6256.4,0.81181871
6263.5,2.746198631,6263.5,2.101517493,6263.5,0.47445798,6263.5,1.385067704,6263.5,1.15643186
6270.6,2.553423601,6270.6,2.135252676,6270.6,-0.005115101,6270.6,1.372039133,6270.6,1.103701358
6277.7,2.833786602,6277.7,2.072157009,6277.7,0.289293676,6277.7,1.361334033,6277.7,1.225671167
6284.8,2.81094322,6284.8,1.96746787,6284.8,0.156569061,6284.8,1.352055314,6284.8,0.861721187
6291.9,2.380375629,6291.9,2.412147296,6291.9,0.987386654,6291.9,1.326224269,6291.9,0.967584026
6299,2.866504276,6299,2.024381764,6299,1.575536361,6299,1.319285438,6299,0.7282385
6306.1,3.304019913,6306.1,1.78339122,6306.1,0.329303747,6306.1,1.367648246,6306.1,0.862889955
6313.2,2.955510115,6313.2,1.783296795,6313.2,0.434987547,6313.2,1.358754859,6313.2,0.902715863
6320.4,3.174246592,6320.4,1.764922815,6320.4,0.072103294,6320.4,1.375674792,6320.4,0.795231307
6327.5,3.179485785,6327.5,1.693567443,6327.5,0.578954813,6327.5,1.317247587,6327.5,1.013561056
6334.6,2.416299763,6334.6,2.354347028,6334.6,0.356674944,6334.6,1.336136805,6334.6,0.706451146
6341.7,3.042484679,6341.7,1.686063721,6341.7,-0.188676549,6341.7,1.36957668,6341.7,0.767255153
6348.8,2.90153353,6348.8,1.793458705,6348.8,0.635388346,6348.8,1.394772525,6348.8,0.863922746
6355.9,2.962093628,6355.9,1.96497231,6355.9,0.420889578,6355.9,1.401414066,6355.9,0.973679401
6363,2.885339035,6363,1.824415432,6363,0.020534602,6363,1.344517631,6363,0.78429935
6370.1,2.523896902,6370.1,2.350558597,6370.1,0.273293335,6370.1,1.320650005,6370.1,1.134163273
6377.2,2.79081979,6377.2,1.920971201,6377.2,-0.159914385,6377.2,1.318440034,6377.2,0.858494618
6384.3,2.464705919,6384.3,2.291605497,6384.3,0.606135804,6384.3,1.331432458,6384.3,0.959041899
6391.4,2.798650177,6391.4,2.193877294,6391.4,0.590289795,6391.4,1.36448869,6391.4,1.171107791
6398.5,2.709644371,6398.5,1.917264551,6398.5,0.472906389,6398.5,1.387392458,6398.5,0.895138357
6405.6,2.996776832,6405.6,1.460486961,6405.6,-0.227894154,6405.6,1.371018893,6405.6,0.647078428
6412.7,2.694473514,6412.7,2.088458735,6412.7,0.114018578,6412.7,1.382440792,6412.7,0.851430098
6419.8,2.810879299,6419.8,2.413058566,6419.8,0.57273464,6419.8,1.351176753,6419.8,1.197227416
6426.9,2.260905994,6426.9,2.560945348,6426.9,0.538996501,6426.9,1.339510366,6426.9,0.897941593
6434,2.779038583,6434,1.875420271,6434,0.168261571,6434,1.332605014,6434,0.700969906
6441.1,2.406564003,6441.1,2.23993216,6441.1,0.022574322,6441.1,1.369326366,6441.1,0.763660965
6448.2,2.574367625,6448.2,2.037259928,6448.2,0.16034265,6448.2,1.361104551,6448.2,0.823412375
6455.3,2.438390551,6455.3,2.202172633,6455.3,-0.128442323,6455.3,1.382637083,6455.3,0.866875372
6462.4,2.551710748,6462.4,2.169860477,6462.4,0.189826282,6462.4,1.364862134,6462.4,0.842443482
6469.5,2.636489446,6469.5,2.048025345,6469.5,0.269476108,6469.5,1.399069799,6469.5,0.903842438
6476.6,2.650461507,6476.6,1.949892631,6476.6,0.396110503,6476.6,1.387664134,6476.6,0.852868905
6483.7,2.747339106,6483.7,1.997763511,6483.7,0.292572058,6483.7,1.3054121,6483.7,0.872195412
6490.8,2.491462428,6490.8,2.319859274,6490.8,0.449916871,6490.8,1.350936707,6490.8,0.952008814
6497.9,2.032361453,6497.9,2.753001589,6497.9,0.443801257,6497.9,1.378076413,6497.9,1.143563677
6505,2.498013312,6505,2.278902608,6505,0.453917491,6505,1.372320568,6505,0.942884321
6512.1,2.987033128,6512.1,1.780796164,6512.1,0.852624105,6512.1,1.375111143,6512.1,0.848632083
6519.2,2.740725897,6519.2,2.173337627,6519.2,-0.238809668,6519.2,1.370994426,6519.2,0.939845328
6526.3,2.755094449,6526.3,2.103405822,6526.3,-0.173406193,6526.3,1.337514949,6526.3,0.921253521
6533.4,2.687173059,6533.4,2.280287047,6533.4,-0.197825743,6533.4,1.403658649,6533.4,1.029619417
6540.5,1.846393705,6540.5,2.908794208,6540.5,-0.200222767,6540.5,1.372150863,6540.5,0.916290732
6547.6,2.670196478,6547.6,2.545678688,6547.6,0.512328254,6547.6,1.327290149,6547.6,1.306095
6554.8,3.002831368,6554.8,1.656286957,6554.8,-0.268263987,6554.8,1.39088131,6554.8,0.840161924
6561.9,2.540873496,6561.9,2.25187,6561.9,0.048266741,6561.9,1.389013245,6561.9,0.845726768
6569,2.566828644,6569,2.272854559,6569,0.395312737,6569,1.367875589,6569,0.910211686
6576.3,2.584273033,6576.3,2.259710042,6576.3,0.238568022,6576.3,1.340179021,6576.3,0.917326465
6583.6,2.913276342,6583.6,1.714134307,6583.6,0.212296553,6583.6,1.374741886,6583.6,0.745684514
6590.9,2.62410378,6590.9,2.075121881,6590.9,0.055880458,6590.9,1.364597834,6590.9,1.035350092
6598.2,2.476354114,6598.2,2.264829442,6598.2,-0.389654502,6598.2,1.386604817,6598.2,1.15540174
6605.5,2.199702985,6605.5,2.422871259,6605.5,-0.495899974,6605.5,1.360278595,6605.5,1.397509432
6612.8,2.295877667,6612.8,2.356194544,6612.8,0.096626836,6612.8,1.353462901,6612.8,1.838169685
6620.1,2.294082324,6620.1,2.439612782,6620.1,0.220240792,6620.1,1.332244613,6620.1,1.565995741
6627.4,2.74714657,6627.4,2.000725974,6627.4,-0.136381209,6627.4,1.35320611,6627.4,1.0565722
6634.7,2.821153695,6634.7,1.86845209,6634.7,0.046340337,6634.7,1.418685672,6634.7,0.897941593
6642,3.120922301,6642,1.472143044,6642,0.171640547,6642,1.395574252,6642,0.878121259
6649.3,2.933331384,6649.3,1.966700919,6649.3,0.330854244,6649.3,1.412381674,6649.3,1.051780989
6656.6,3.111764622,6656.6,1.603196252,6656.6,0.144581229,6656.6,1.410588474,6656.6,0.897447644
6663.9,3.10426811,6663.9,1.66946415,6663.9,0.185142433,6663.9,1.395374632,6663.9,0.867670045
6671.2,3.081502139,6671.2,1.712332336,6671.2,0.464446344,6671.2,1.377179486,6671.2,0.959671028
6678.6,3.092794565,6678.6,1.587308051,6678.6,-0.247011033,6678.6,1.375182875,6678.6,0.823844372
6685.9,3.114010389,6685.9,1.720540665,6685.9,0.234749097,6685.9,1.388323744,6685.9,0.973016713
6693.2,2.880401586,6693.2,1.941204258,6693.2,0.35244064,6693.2,1.3955742,6693.2,1.02726924
6700.5,2.844628186,6700.5,1.812702643,6700.5,0.283705924,6700.5,1.368612692,6700.5,0.932039089
6707.8,2.667754028,6707.8,1.980520198,6707.8,0.101632646,6707.8,1.409362126,6707.8,0.84397007
6715.1,2.938436279,6715.1,1.819561751,6715.1,0.062671107,6715.1,1.38761024,6715.1,0.913301193
6722.4,3.456787778,6722.4,1.295868069,6722.4,0.125163143,6722.4,1.400282455,6722.4,0.753771802
6729.7,3.424880643,6729.7,1.388730416,6729.7,0.325964259,6729.7,1.395630093,6729.7,0.905501024
6737,3.321108099,6737,1.528934694,6737,0.630448586,6737,1.414164012,6737,1.026061398
6744.3,3.227418938,6744.3,1.512811077,6744.3,0.342095494,6744.3,1.423023626,6744.3,1.028992654
6751.6,3.172981464,6751.6,1.526260406,6751.6,-0.053024468,6751.6,1.374755211,6751.6,0.888683077
6758.9,2.890371758,6758.9,1.829192644,6758.9,-0.121521358,6758.9,1.428951875,6758.9,1.037054396
6766.2,2.908987621,6766.2,1.809679699,6766.2,-0.06328145,6766.2,1.425775745,6766.2,1.009884173
6773.5,2.846741496,6773.5,1.962535035,6773.5,0.342286206,6773.5,1.403551045,6773.5,1.1369823
6780.8,3.031268433,6780.8,1.564385248,6780.8,-0.017778246,6780.8,1.431610969,6780.8,0.908329611
6788.1,2.864356233,6788.1,1.868488172,6788.1,0.391024424,6788.1,1.375016517,6788.1,1.035745011
6795.5,2.602712338,6795.5,2.251903607,6795.5,0.566238329,6795.5,1.410697888,6795.5,1.194626942
6802.8,2.446919474,6802.8,2.234502885,6802.8,0.239338237,6802.8,1.426264929,6802.8,1.096910161
6810.1,3.167011483,6810.1,1.440044474,6810.1,0.138538914,6810.1,1.38314176,6810.1,0.912266582
6817.4,3.084148158,6817.4,1.728075284,6817.4,0.392561703,6817.4,1.37406807,6817.4,1.056052674
6824.7,3.041719712,6824.7,1.712226316,6824.7,0.498827326,6824.7,1.391129181,6824.7,1.065975359
6832,2.796921209,6832,1.930623227,6832,0.50104342,6832,1.362207011,6832,1.111799293
6839.3,2.813269772,6839.3,1.784737417,6839.3,0.221615667,6839.3,1.380754653,6839.3,1.034243388
6846.6,2.770257051,6846.6,1.843792516,6846.6,0.156904744,6846.6,1.425354562,6846.6,1.084354108
6853.9,2.722564981,6853.9,2.167616115,6853.9,0.280674335,6853.9,1.386252589,6853.9,1.366547598
6861.2,2.783734454,6861.2,1.87970464,6861.2,0.345400867,6861.2,1.389784473,6861.2,1.141047331
6868.5,2.919814973,6868.5,1.971227957,6868.5,0.553000549,6868.5,1.408371765,6868.5,1.107122978
6875.8,2.867962542,6875.8,1.75810686,6875.8,0.451328525,6875.8,1.379626298,6875.8,1.050543886
6883.1,2.334046829,6883.1,2.360074747,6883.1,0.55567619,6883.1,1.396408831,6883.1,1.080093241
6890.4,2.618607681,6890.4,2.106961165,6890.4,-0.055059777,6890.4,1.368109213,6890.4,1.021294041
6897.7,2.946302572,6897.7,1.851168708,6897.7,0.128541086,6897.7,1.342738451,6897.7,1.03309
6905,2.819841607,6905,1.757297065,6905,0.059188871,6905,1.368654499,6905,0.79728744
6912.4,2.693721489,6912.4,1.943751487,6912.4,0.249215792,6912.4,1.363498236,6912.4,0.865989993
6919.7,2.637143876,6919.7,2.116667334,6919.7,0.025317808,6919.7,1.379942463,6919.7,1.071173744
6927,2.799145268,6927,1.862886813,6927,0.091807549,6927,1.407023155,6927,1.312740969
6934.3,2.808581324,6934.3,1.733281272,6934.3,0.0395656,6934.3,1.377243774,6934.3,1.274936826
6939.7,2.499969389,6939.7,2.243823917,6939.7,0.403718383,6939.7,1.361509893,6939.7,1.683097018
6945.2,2.312625767,6945.2,2.216737392,6945.2,0.288912842,6945.2,1.379099938,6945.2,1.859218598
6950.7,2.433357674,6950.7,2.164963715,6950.7,0.247190711,6950.7,1.373053546,6950.7,2.161314076
6956.1,2.306652744,6956.1,2.577874516,6956.1,0.453321129,6956.1,1.409889467,6956.1,2.245080599
6961.6,2.549020232,6961.6,1.98660627,6961.6,-0.306956205,6961.6,1.402543756,6961.6,1.598808937
6967,2.72266424,6967,1.934617683,6967,0.43557491,6967,1.385960248,6967,1.281661383
6972.5,2.776451577,6972.5,1.855685057,6972.5,0.570203794,6972.5,1.386627917,6972.5,0.968994795
6977.9,2.76446897,6977.9,2.007536505,6977.9,-0.219709089,6977.9,1.371686448,6977.9,0.957626356
6983.4,2.905144394,6983.4,1.752071721,6983.4,0.106915726,6983.4,1.393791974,6983.4,0.819111101
6988.9,2.651059923,6988.9,2.118130115,6988.9,0.213258792,6988.9,1.363669449,6988.9,0.924454043
6994.3,3.173454578,6994.3,1.620755737,6994.3,0.136575535,6994.3,1.354194014,6994.3,0.88322987
6999.8,3.097047205,6999.8,1.93660054,6999.8,0.541695558,6999.8,1.361850542,6999.8,1.107580959
7005.2,3.145055652,7005.2,1.439286891,7005.2,-0.017153079,7005.2,1.397133514,7005.2,0.701614632
7010.7,2.722820309,7010.7,1.983194594,7010.7,0.264953821,7010.7,1.404379914,7010.7,0.834373609
7016.2,0.839018728,7016.2,4.066121971,7016.2,0.275160566,7016.2,1.372483364,7016.2,1.496507338
7021.6,1.916064867,7021.6,2.962084239,7021.6,0.265376315,7021.6,1.358534538,7021.6,1.020474084
7027.1,2.562963483,7027.1,2.194309123,7027.1,0.186678862,7027.1,1.385067657,7027.1,0.804602621
7032.5,2.583986563,7032.5,1.94707565,7032.5,0.209168807,7032.5,1.363819477,7032.5,0.625610974
7038,2.385442437,7038,2.306122137,7038,-0.130162496,7038,1.367281422,7038,0.941175375
7043.5,2.250826912,7043.5,2.505967575,7043.5,0.079043207,7043.5,1.427585329,7043.5,1.10293195
7048.9,2.313122455,7048.9,2.489373244,7048.9,-0.050858417,7048.9,1.374455721,7048.9,0.914636472
7054.4,0.5363338,7054.4,4.434107049,7054.4,0.550698015,7054.4,1.366496179,7054.4,1.708336919
7059.8,0.605795725,7059.8,4.454279294,7059.8,0.36772478,7059.8,1.340990061,7059.8,1.682710114
7065.3,2.011470078,7065.3,2.809914044,7065.3,-0.141650517,7065.3,1.375748223,7065.3,0.88368957
7070.8,2.386535996,7070.8,2.443498115,7070.8,-0.009983444,7070.8,1.375590927,7070.8,0.804285673
7076.2,2.389331599,7076.2,2.35353742,7076.2,0.084030749,7076.2,1.335027238,7076.2,0.82809802
7081.7,2.546812279,7081.7,2.172645127,7081.7,-0.134590154,7081.7,1.350905378,7081.7,0.768048489
7087.1,2.535223752,7087.1,1.929139169,7087.1,-0.438852124,7087.1,1.374594236,7087.1,0.623621118
7092.6,2.868102743,7092.6,1.878770846,7092.6,0.044451763,7092.6,1.394873404,7092.6,0.741215584
7098,3.11780561,7098,1.587931707,7098,0.401912707,7098,1.388656307,7098,0.580669197
7103.5,3.04652928,7103.5,1.773706722,7103.5,0.504022876,7103.5,1.42358177,7103.5,0.715494479
7109,3.260761278,7109,1.514037638,7109,0.188309599,7109,1.424993107,7109,2.008878906
7114.4,3.348681495,7114.4,1.492969801,7114.4,0.46413851,7114.4,1.38489331,7114.4,2.501819351
7119.9,3.50871443,7119.9,1.571471315,7119.9,0.658230915,7119.9,1.381721431,7119.9,3.997480889
7125.3,3.526454188,7125.3,1.174682007,7125.3,0.432585414,7125.3,1.386703175,7125.3,2.877401407
7130.8,3.623019929,7130.8,1.426703899,7130.8,1.088249502,7130.8,1.3745495,7130.8,4.086928817
7136.3,3.582755521,7136.3,1.553348446,7136.3,0.500381665,7136.3,1.404151617,7136.3,4.615506195
7141.7,3.637419941,7141.7,1.509354454,7141.7,1.082611947,7141.7,1.378693301,7141.7,4.190808477
7147.2,3.761823138,7147.2,1.370898676,7147.2,0.835321669,7147.2,1.421001909,7147.2,2.541164452
7152.6,3.561731584,7152.6,1.223036788,7152.6,-0.110487537,7152.6,1.457968239,7152.6,0.775440331
7158.1,3.417088495,7158.1,1.344863415,7158.1,0.044451763,7158.1,1.339820309,7158.1,0.546543706
7163.6,3.464478257,7163.6,1.42164688,7163.6,0.614366303,7163.6,1.374084642,7163.6,0.693147181
7169,3.383326221,7169,1.734601055,7169,1.252762968,7169,1.414161996,7169,0.972461003
7174.5,3.261229278,7174.5,1.42383228,7174.5,0.435960745,7174.5,1.370135506,7174.5,0.527086145
7179.9,3.194917636,7179.9,1.721406978,7179.9,0.502091944,7179.9,1.384485061,7179.9,0.876374124
7185.4,3.009486536,7185.4,1.872311472,7185.4,0.459183715,7185.4,1.392731818,7185.4,0.751041159
7190.9,2.838408925,7190.9,1.735715572,7190.9,0.397534852,7190.9,1.397957619,7190.9,0.666735081
7196.3,3.122844593,7196.3,1.609437912,7196.3,0.36505557,7196.3,1.404298046,7196.3,0.437935493
7201.8,3.25983624,7201.8,1.481202207,7201.8,-0.233149193,7201.8,1.321824827,7201.8,0.636249014
7207.2,3.0311772,7207.2,1.680919488,7207.2,0.214582419,7207.2,1.407448217,7207.2,0.584137026
7211,3.035651535,7211,1.874130467,7211,0.304583883,7211,1.365715353,7211,0.810930216
7214.9,2.837418022,7214.9,2.157418327,7214.9,0.09752502,7214.9,1.368924197,7214.9,1.041740778
7218.7,2.5638304,7218.7,2.320425011,7218.7,0.462475363,7218.7,1.366522121,7218.7,0.979828753
7222.5,2.620623198,7222.5,2.268252414,7222.5,0.259153989,7222.5,1.390824908,7222.5,0.814627078
7226.3,2.538502714,7226.3,2.374309274,7226.3,0.278020162,7226.3,1.386337899,7226.3,0.879733136
7230.2,2.504150837,7230.2,2.373944308,7230.2,0.397166305,7230.2,1.391714428,7230.2,0.914636472
7234,1.976197709,7234,2.675221931,7234,-0.202594883,7234,1.385043579,7234,0.776113478
7237.8,2.30812305,7237.8,2.452051924,7237.8,-0.004683849,7237.8,1.376766663,7237.8,0.747706165
